ID,Terms,Start,End,First Name,Last Name
R000512,rep,03/01/1973,03/01/1975,Philip,Ruppe
R000512,rep,14/01/1975,03/01/1977,Philip,Ruppe
R000512,rep,04/01/1977,03/01/1979,Philip,Ruppe
R000558,rep,03/01/1973,03/01/1975,Leo,Ryan
R000558,rep,14/01/1975,03/01/1977,Leo,Ryan
R000558,rep,04/01/1977,03/01/1979,Leo,Ryan
S000062,rep,03/01/1973,03/01/1975,Ronald,Sarasin
S000062,rep,14/01/1975,03/01/1977,Ronald,Sarasin
S000062,rep,04/01/1977,03/01/1979,Ronald,Sarasin
S000132,sen,04/01/1977,03/01/1983,Harrison,Schmitt
S000367,rep,07/01/1959,03/01/1961,George,Shipley
S000367,rep,03/01/1961,03/01/1963,George,Shipley
S000367,rep,09/01/1963,03/01/1965,George,Shipley
S000367,rep,04/01/1965,03/01/1967,George,Shipley
S000367,rep,10/01/1967,03/01/1969,George,Shipley
S000367,rep,03/01/1969,03/01/1971,George,Shipley
S000367,rep,21/01/1971,03/01/1973,George,Shipley
S000367,rep,03/01/1973,03/01/1975,George,Shipley
S000367,rep,14/01/1975,03/01/1977,George,Shipley
S000367,rep,04/01/1977,03/01/1979,George,Shipley
S000406,rep,03/01/1941,03/01/1943,Robert,Sikes
S000406,rep,06/01/1943,03/01/1945,Robert,Sikes
S000406,rep,03/01/1945,03/01/1947,Robert,Sikes
S000406,rep,03/01/1947,03/01/1949,Robert,Sikes
S000406,rep,03/01/1949,03/01/1951,Robert,Sikes
S000406,rep,03/01/1951,03/01/1953,Robert,Sikes
S000406,rep,03/01/1953,03/01/1955,Robert,Sikes
S000406,rep,05/01/1955,03/01/1957,Robert,Sikes
S000406,rep,03/01/1957,03/01/1959,Robert,Sikes
S000406,rep,07/01/1959,03/01/1961,Robert,Sikes
S000406,rep,03/01/1961,03/01/1963,Robert,Sikes
S000406,rep,09/01/1963,03/01/1965,Robert,Sikes
S000406,rep,04/01/1965,03/01/1967,Robert,Sikes
S000406,rep,10/01/1967,03/01/1969,Robert,Sikes
S000406,rep,03/01/1969,03/01/1971,Robert,Sikes
S000406,rep,21/01/1971,03/01/1973,Robert,Sikes
S000406,rep,03/01/1973,03/01/1975,Robert,Sikes
S000406,rep,14/01/1975,03/01/1977,Robert,Sikes
S000406,rep,04/01/1977,03/01/1979,Robert,Sikes
S000454,rep,05/01/1955,03/01/1957,Bernice,Sisk
S000454,rep,03/01/1957,03/01/1959,Bernice,Sisk
S000454,rep,07/01/1959,03/01/1961,Bernice,Sisk
S000454,rep,03/01/1961,03/01/1963,Bernice,Sisk
S000454,rep,09/01/1963,03/01/1965,Bernice,Sisk
S000454,rep,04/01/1965,03/01/1967,Bernice,Sisk
S000454,rep,10/01/1967,03/01/1969,Bernice,Sisk
S000454,rep,03/01/1969,03/01/1971,Bernice,Sisk
S000454,rep,21/01/1971,03/01/1973,Bernice,Sisk
S000454,rep,03/01/1973,03/01/1975,Bernice,Sisk
S000454,rep,14/01/1975,03/01/1977,Bernice,Sisk
S000454,rep,04/01/1977,03/01/1979,Bernice,Sisk
S000472,rep,09/01/1963,03/01/1965,Joe,Skubitz
S000472,rep,04/01/1965,03/01/1967,Joe,Skubitz
S000472,rep,10/01/1967,03/01/1969,Joe,Skubitz
S000472,rep,03/01/1969,03/01/1971,Joe,Skubitz
S000472,rep,21/01/1971,03/01/1973,Joe,Skubitz
S000472,rep,03/01/1973,03/01/1975,Joe,Skubitz
S000472,rep,14/01/1975,03/01/1977,Joe,Skubitz
S000472,rep,04/01/1977,03/01/1979,Joe,Skubitz
S000844,rep,04/01/1977,03/01/1979,Newton,Steers
S000847,rep,10/01/1967,03/01/1969,William,Steiger
S000847,rep,03/01/1969,03/01/1971,William,Steiger
S000847,rep,21/01/1971,03/01/1973,William,Steiger
S000847,rep,03/01/1973,03/01/1975,William,Steiger
S000847,rep,14/01/1975,03/01/1977,William,Steiger
S000847,rep,04/01/1977,03/01/1979,William,Steiger
T000110,rep,24/08/1946,03/01/1947,Olin,Teague
T000110,rep,03/01/1947,03/01/1949,Olin,Teague
T000110,rep,03/01/1949,03/01/1951,Olin,Teague
T000110,rep,03/01/1951,03/01/1953,Olin,Teague
T000110,rep,03/01/1953,03/01/1955,Olin,Teague
T000110,rep,05/01/1955,03/01/1957,Olin,Teague
T000110,rep,03/01/1957,03/01/1959,Olin,Teague
T000110,rep,07/01/1959,03/01/1961,Olin,Teague
T000110,rep,03/01/1961,03/01/1963,Olin,Teague
T000110,rep,09/01/1963,03/01/1965,Olin,Teague
T000110,rep,04/01/1965,03/01/1967,Olin,Teague
T000110,rep,10/01/1967,03/01/1969,Olin,Teague
T000110,rep,03/01/1969,03/01/1971,Olin,Teague
T000110,rep,21/01/1971,03/01/1973,Olin,Teague
T000110,rep,03/01/1973,03/01/1975,Olin,Teague
T000110,rep,14/01/1975,03/01/1977,Olin,Teague
T000110,rep,04/01/1977,03/01/1979,Olin,Teague
T000234,rep,21/01/1971,03/01/1973,Charles,Thone
T000234,rep,03/01/1973,03/01/1975,Charles,Thone
T000234,rep,14/01/1975,03/01/1977,Charles,Thone
T000234,rep,04/01/1977,03/01/1979,Charles,Thone
T000310,rep,04/01/1977,03/01/1979,Richard,Tonry
T000400,rep,04/01/1977,03/01/1979,James,Tucker
W000018,rep,03/01/1961,03/01/1963,Joseph,Waggonner
W000018,rep,09/01/1963,03/01/1965,Joseph,Waggonner
W000018,rep,04/01/1965,03/01/1967,Joseph,Waggonner
W000018,rep,10/01/1967,03/01/1969,Joseph,Waggonner
W000018,rep,03/01/1969,03/01/1971,Joseph,Waggonner
W000018,rep,21/01/1971,03/01/1973,Joseph,Waggonner
W000018,rep,03/01/1973,03/01/1975,Joseph,Waggonner
W000018,rep,14/01/1975,03/01/1977,Joseph,Waggonner
W000018,rep,04/01/1977,03/01/1979,Joseph,Waggonner
W000107,rep,03/01/1973,03/01/1975,William,Walsh
W000107,rep,14/01/1975,03/01/1977,William,Walsh
W000107,rep,04/01/1977,03/01/1979,William,Walsh
W000317,rep,10/01/1967,03/01/1969,Charles,Whalen
W000317,rep,03/01/1969,03/01/1971,Charles,Whalen
W000317,rep,21/01/1971,03/01/1973,Charles,Whalen
W000317,rep,03/01/1973,03/01/1975,Charles,Whalen
W000317,rep,14/01/1975,03/01/1977,Charles,Whalen
W000317,rep,04/01/1977,03/01/1979,Charles,Whalen
W000448,rep,10/01/1967,03/01/1969,Charles,Wiggins
W000448,rep,03/01/1969,03/01/1971,Charles,Wiggins
W000448,rep,21/01/1971,03/01/1973,Charles,Wiggins
W000448,rep,03/01/1973,03/01/1975,Charles,Wiggins
W000448,rep,14/01/1975,03/01/1977,Charles,Wiggins
W000448,rep,04/01/1977,03/01/1979,Charles,Wiggins
W000502,rep,03/01/1953,03/01/1955,Harrison,Williams
W000502,rep,05/01/1955,03/01/1957,Harrison,Williams
W000502,sen,07/01/1959,03/01/1965,Harrison,Williams
W000502,sen,04/01/1965,03/01/1971,Harrison,Williams
W000502,sen,21/01/1971,03/01/1977,Harrison,Williams
W000502,sen,04/01/1977,11/03/1982,Harrison,Williams
Y000028,rep,03/01/1973,03/01/1975,Andrew,Young
Y000028,rep,14/01/1975,03/01/1977,Andrew,Young
Y000028,rep,04/01/1977,03/01/1979,Andrew,Young
Y000043,rep,03/01/1957,03/01/1959,John,Young
Y000043,rep,07/01/1959,03/01/1961,John,Young
Y000043,rep,03/01/1961,03/01/1963,John,Young
Y000043,rep,09/01/1963,03/01/1965,John,Young
Y000043,rep,04/01/1965,03/01/1967,John,Young
Y000043,rep,10/01/1967,03/01/1969,John,Young
Y000043,rep,03/01/1969,03/01/1971,John,Young
Y000043,rep,21/01/1971,03/01/1973,John,Young
Y000043,rep,03/01/1973,03/01/1975,John,Young
Y000043,rep,14/01/1975,03/01/1977,John,Young
Y000043,rep,04/01/1977,03/01/1979,John,Young
A000139,sen,08/06/1978,07/11/1978,Maryon,Allen
H000344,sen,22/01/1978,14/12/1978,Paul,Hatfield
H000956,sen,25/01/1978,07/11/1978,Muriel,Humphrey
S000907,sen,08/11/1978,03/01/1981,Donald,Stewart
A000170,rep,14/01/1975,03/01/1977,Jerome,Ambro
A000170,rep,04/01/1977,03/01/1979,Jerome,Ambro
A000170,rep,15/01/1979,03/01/1981,Jerome,Ambro
A000195,rep,03/01/1961,03/01/1963,John,Anderson
A000195,rep,09/01/1963,03/01/1965,John,Anderson
A000195,rep,04/01/1965,03/01/1967,John,Anderson
A000195,rep,10/01/1967,03/01/1969,John,Anderson
A000195,rep,03/01/1969,03/01/1971,John,Anderson
A000195,rep,21/01/1971,03/01/1973,John,Anderson
A000195,rep,03/01/1973,03/01/1975,John,Anderson
A000195,rep,14/01/1975,03/01/1977,John,Anderson
A000195,rep,04/01/1977,03/01/1979,John,Anderson
A000195,rep,15/01/1979,03/01/1981,John,Anderson
A000222,rep,05/01/1955,03/01/1957,Thomas,Ashley
A000222,rep,03/01/1957,03/01/1959,Thomas,Ashley
A000222,rep,07/01/1959,03/01/1961,Thomas,Ashley
A000222,rep,03/01/1961,03/01/1963,Thomas,Ashley
A000222,rep,09/01/1963,03/01/1965,Thomas,Ashley
A000222,rep,04/01/1965,03/01/1967,Thomas,Ashley
A000222,rep,10/01/1967,03/01/1969,Thomas,Ashley
A000222,rep,03/01/1969,03/01/1971,Thomas,Ashley
A000222,rep,21/01/1971,03/01/1973,Thomas,Ashley
A000222,rep,03/01/1973,03/01/1975,Thomas,Ashley
A000222,rep,14/01/1975,03/01/1977,Thomas,Ashley
A000222,rep,04/01/1977,03/01/1979,Thomas,Ashley
A000222,rep,15/01/1979,03/01/1981,Thomas,Ashley
B000063,sen,10/01/1967,03/01/1973,Howard,Baker
B000063,sen,03/01/1973,03/01/1979,Howard,Baker
B000063,sen,15/01/1979,03/01/1985,Howard,Baker
B000083,rep,14/01/1975,03/01/1977,Alvin,Baldus
B000083,rep,04/01/1977,03/01/1979,Alvin,Baldus
B000083,rep,15/01/1979,03/01/1981,Alvin,Baldus
B000244,rep,03/01/1973,03/01/1975,Robert,Bauman
B000244,rep,14/01/1975,03/01/1977,Robert,Bauman
B000244,rep,04/01/1977,03/01/1979,Robert,Bauman
B000244,rep,15/01/1979,03/01/1981,Robert,Bauman
B000279,rep,14/01/1975,03/01/1977,Edward,Beard
B000279,rep,04/01/1977,03/01/1979,Edward,Beard
B000279,rep,15/01/1979,03/01/1981,Edward,Beard
B000736,rep,07/01/1959,03/01/1961,John,Brademas
B000736,rep,03/01/1961,03/01/1963,John,Brademas
B000736,rep,09/01/1963,03/01/1965,John,Brademas
B000736,rep,04/01/1965,03/01/1967,John,Brademas
B000736,rep,10/01/1967,03/01/1969,John,Brademas
B000736,rep,03/01/1969,03/01/1971,John,Brademas
B000736,rep,21/01/1971,03/01/1973,John,Brademas
B000736,rep,03/01/1973,03/01/1975,John,Brademas
B000736,rep,14/01/1975,03/01/1977,John,Brademas
B000736,rep,04/01/1977,03/01/1979,John,Brademas
B000736,rep,15/01/1979,03/01/1981,John,Brademas
B001008,rep,04/01/1965,03/01/1967,John,Buchanan
B001008,rep,10/01/1967,03/01/1969,John,Buchanan
B001008,rep,03/01/1969,03/01/1971,John,Buchanan
B001008,rep,21/01/1971,03/01/1973,John,Buchanan
B001008,rep,03/01/1973,03/01/1975,John,Buchanan
B001008,rep,14/01/1975,03/01/1977,John,Buchanan
B001008,rep,04/01/1977,03/01/1979,John,Buchanan
B001008,rep,15/01/1979,03/01/1981,John,Buchanan
B001113,rep,03/01/1969,03/01/1971,William,Burlison
B001113,rep,21/01/1971,03/01/1973,William,Burlison
B001113,rep,03/01/1973,03/01/1975,William,Burlison
B001113,rep,14/01/1975,03/01/1977,William,Burlison
B001113,rep,04/01/1977,03/01/1979,William,Burlison
B001113,rep,15/01/1979,03/01/1981,William,Burlison
C000201,rep,04/01/1965,03/01/1967,Tim,Carter
C000201,rep,10/01/1967,03/01/1969,Tim,Carter
C000201,rep,03/01/1969,03/01/1971,Tim,Carter
C000201,rep,21/01/1971,03/01/1973,Tim,Carter
C000201,rep,03/01/1973,03/01/1975,Tim,Carter
C000201,rep,14/01/1975,03/01/1977,Tim,Carter
C000201,rep,04/01/1977,03/01/1979,Tim,Carter
C000201,rep,15/01/1979,03/01/1981,Tim,Carter
C000261,rep,04/01/1977,03/01/1979,John,Cavanaugh
C000261,rep,15/01/1979,03/01/1981,John,Cavanaugh
C000512,rep,09/01/1963,03/01/1965,James,Cleveland
C000512,rep,04/01/1965,03/01/1967,James,Cleveland
C000512,rep,10/01/1967,03/01/1969,James,Cleveland
C000512,rep,03/01/1969,03/01/1971,James,Cleveland
C000512,rep,21/01/1971,03/01/1973,James,Cleveland
C000512,rep,03/01/1973,03/01/1975,James,Cleveland
C000512,rep,14/01/1975,03/01/1977,James,Cleveland
C000512,rep,04/01/1977,03/01/1979,James,Cleveland
C000512,rep,15/01/1979,03/01/1981,James,Cleveland
C000780,rep,03/01/1961,03/01/1963,James,Corman
C000780,rep,09/01/1963,03/01/1965,James,Corman
C000780,rep,04/01/1965,03/01/1967,James,Corman
C000780,rep,10/01/1967,03/01/1969,James,Corman
C000780,rep,03/01/1969,03/01/1971,James,Corman
C000780,rep,21/01/1971,03/01/1973,James,Corman
C000780,rep,03/01/1973,03/01/1975,James,Corman
C000780,rep,14/01/1975,03/01/1977,James,Corman
C000780,rep,04/01/1977,03/01/1979,James,Corman
C000780,rep,15/01/1979,03/01/1981,James,Corman
D000125,rep,21/01/1971,03/01/1973,Mendel,Davis
D000125,rep,03/01/1973,03/01/1975,Mendel,Davis
D000125,rep,14/01/1975,03/01/1977,Mendel,Davis
D000125,rep,04/01/1977,03/01/1979,Mendel,Davis
D000125,rep,15/01/1979,03/01/1981,Mendel,Davis
D000279,rep,07/01/1959,03/01/1961,Samuel,Devine
D000279,rep,03/01/1961,03/01/1963,Samuel,Devine
D000279,rep,09/01/1963,03/01/1965,Samuel,Devine
D000279,rep,04/01/1965,03/01/1967,Samuel,Devine
D000279,rep,10/01/1967,03/01/1969,Samuel,Devine
D000279,rep,03/01/1969,03/01/1971,Samuel,Devine
D000279,rep,21/01/1971,03/01/1973,Samuel,Devine
D000279,rep,03/01/1973,03/01/1975,Samuel,Devine
D000279,rep,14/01/1975,03/01/1977,Samuel,Devine
D000279,rep,04/01/1977,03/01/1979,Samuel,Devine
D000279,rep,15/01/1979,03/01/1981,Samuel,Devine
D000344,rep,05/01/1955,03/01/1957,Charles,Diggs
D000344,rep,03/01/1957,03/01/1959,Charles,Diggs
D000344,rep,07/01/1959,03/01/1961,Charles,Diggs
D000344,rep,03/01/1961,03/01/1963,Charles,Diggs
D000344,rep,09/01/1963,03/01/1965,Charles,Diggs
D000344,rep,04/01/1965,03/01/1967,Charles,Diggs
D000344,rep,10/01/1967,03/01/1969,Charles,Diggs
D000344,rep,03/01/1969,03/01/1971,Charles,Diggs
D000344,rep,21/01/1971,03/01/1973,Charles,Diggs
D000344,rep,03/01/1973,03/01/1975,Charles,Diggs
D000344,rep,14/01/1975,03/01/1977,Charles,Diggs
D000344,rep,04/01/1977,03/01/1979,Charles,Diggs
D000344,rep,15/01/1979,03/01/1981,Charles,Diggs
D000499,rep,21/01/1971,03/01/1973,Robert,Drinan
D000499,rep,03/01/1973,03/01/1975,Robert,Drinan
D000499,rep,14/01/1975,03/01/1977,Robert,Drinan
D000499,rep,04/01/1977,03/01/1979,Robert,Drinan
D000499,rep,15/01/1979,03/01/1981,Robert,Drinan
D000537,rep,09/01/1963,03/01/1965,Robert,Duncan
D000537,rep,04/01/1965,03/01/1967,Robert,Duncan
D000537,rep,14/01/1975,03/01/1977,Robert,Duncan
D000537,rep,04/01/1977,03/01/1979,Robert,Duncan
D000537,rep,15/01/1979,03/01/1981,Robert,Duncan
E000035,rep,10/01/1967,03/01/1969,Robert,Eckhardt
E000035,rep,03/01/1969,03/01/1971,Robert,Eckhardt
E000035,rep,21/01/1971,03/01/1973,Robert,Eckhardt
E000035,rep,03/01/1973,03/01/1975,Robert,Eckhardt
E000035,rep,14/01/1975,03/01/1977,Robert,Eckhardt
E000035,rep,04/01/1977,03/01/1979,Robert,Eckhardt
E000035,rep,15/01/1979,03/01/1981,Robert,Eckhardt
E000254,rep,15/01/1979,03/01/1981,Melvin,Evans
F000151,rep,14/01/1975,03/01/1977,Joseph,Fisher
F000151,rep,04/01/1977,03/01/1979,Joseph,Fisher
F000151,rep,15/01/1979,03/01/1981,Joseph,Fisher
F000209,rep,03/01/1945,03/01/1947,Daniel,Flood
F000209,rep,03/01/1949,03/01/1951,Daniel,Flood
F000209,rep,03/01/1951,03/01/1953,Daniel,Flood
F000209,rep,05/01/1955,03/01/1957,Daniel,Flood
F000209,rep,03/01/1957,03/01/1959,Daniel,Flood
F000209,rep,07/01/1959,03/01/1961,Daniel,Flood
F000209,rep,03/01/1961,03/01/1963,Daniel,Flood
F000209,rep,09/01/1963,03/01/1965,Daniel,Flood
F000209,rep,04/01/1965,03/01/1967,Daniel,Flood
F000209,rep,10/01/1967,03/01/1969,Daniel,Flood
F000209,rep,03/01/1969,03/01/1971,Daniel,Flood
F000209,rep,21/01/1971,03/01/1973,Daniel,Flood
F000209,rep,03/01/1973,03/01/1975,Daniel,Flood
F000209,rep,14/01/1975,03/01/1977,Daniel,Flood
F000209,rep,04/01/1977,03/01/1979,Daniel,Flood
F000209,rep,15/01/1979,03/01/1981,Daniel,Flood
G000151,rep,07/01/1959,03/01/1961,Robert,Giaimo
G000151,rep,03/01/1961,03/01/1963,Robert,Giaimo
G000151,rep,09/01/1963,03/01/1965,Robert,Giaimo
G000151,rep,04/01/1965,03/01/1967,Robert,Giaimo
G000151,rep,10/01/1967,03/01/1969,Robert,Giaimo
G000151,rep,03/01/1969,03/01/1971,Robert,Giaimo
G000151,rep,21/01/1971,03/01/1973,Robert,Giaimo
G000151,rep,03/01/1973,03/01/1975,Robert,Giaimo
G000151,rep,14/01/1975,03/01/1977,Robert,Giaimo
G000151,rep,04/01/1977,03/01/1979,Robert,Giaimo
G000151,rep,15/01/1979,03/01/1981,Robert,Giaimo
G000515,rep,04/01/1977,03/01/1979,Vonno,Gudger
G000515,rep,15/01/1979,03/01/1981,Vonno,Gudger
H000158,rep,04/01/1965,03/01/1967,James,Hanley
H000158,rep,10/01/1967,03/01/1969,James,Hanley
H000158,rep,03/01/1969,03/01/1971,James,Hanley
H000158,rep,21/01/1971,03/01/1973,James,Hanley
H000158,rep,03/01/1973,03/01/1975,James,Hanley
H000158,rep,14/01/1975,03/01/1977,James,Hanley
H000158,rep,04/01/1977,03/01/1979,James,Hanley
H000158,rep,15/01/1979,03/01/1981,James,Hanley
H000241,rep,14/01/1975,03/01/1977,Herbert,Harris
H000241,rep,04/01/1977,03/01/1979,Herbert,Harris
H000241,rep,15/01/1979,03/01/1981,Herbert,Harris
H000281,rep,03/01/1961,03/01/1963,William,Harsha
H000281,rep,09/01/1963,03/01/1965,William,Harsha
H000281,rep,04/01/1965,03/01/1967,William,Harsha
H000281,rep,10/01/1967,03/01/1969,William,Harsha
H000281,rep,03/01/1969,03/01/1971,William,Harsha
H000281,rep,21/01/1971,03/01/1973,William,Harsha
H000281,rep,03/01/1973,03/01/1975,William,Harsha
H000281,rep,14/01/1975,03/01/1977,William,Harsha
H000281,rep,04/01/1977,03/01/1979,William,Harsha
H000281,rep,15/01/1979,03/01/1981,William,Harsha
H000752,rep,03/01/1973,03/01/1975,Elizabeth,Holtzman
H000752,rep,14/01/1975,03/01/1977,Elizabeth,Holtzman
H000752,rep,04/01/1977,03/01/1979,Elizabeth,Holtzman
H000752,rep,15/01/1979,03/01/1981,Elizabeth,Holtzman
H000905,sen,03/01/1973,03/01/1979,Walter,Huddleston
H000905,sen,15/01/1979,03/01/1985,Walter,Huddleston
H001013,rep,15/01/1979,03/01/1981,John,Hutchinson
I000001,rep,03/01/1961,03/01/1963,Richard,Ichord
I000001,rep,09/01/1963,03/01/1965,Richard,Ichord
I000001,rep,04/01/1965,03/01/1967,Richard,Ichord
I000001,rep,10/01/1967,03/01/1969,Richard,Ichord
I000001,rep,03/01/1969,03/01/1971,Richard,Ichord
I000001,rep,21/01/1971,03/01/1973,Richard,Ichord
I000001,rep,03/01/1973,03/01/1975,Richard,Ichord
I000001,rep,14/01/1975,03/01/1977,Richard,Ichord
I000001,rep,04/01/1977,03/01/1979,Richard,Ichord
I000001,rep,15/01/1979,03/01/1981,Richard,Ichord
J000099,rep,14/01/1975,03/01/1977,John,Jenrette
J000099,rep,04/01/1977,03/01/1979,John,Jenrette
J000099,rep,15/01/1979,03/01/1981,John,Jenrette
J000101,sen,15/01/1979,03/01/1985,Roger,Jepsen
J000135,rep,07/01/1959,03/01/1961,Harold,Johnson
J000135,rep,03/01/1961,03/01/1963,Harold,Johnson
J000135,rep,09/01/1963,03/01/1965,Harold,Johnson
J000135,rep,04/01/1965,03/01/1967,Harold,Johnson
J000135,rep,10/01/1967,03/01/1969,Harold,Johnson
J000135,rep,03/01/1969,03/01/1971,Harold,Johnson
J000135,rep,21/01/1971,03/01/1973,Harold,Johnson
J000135,rep,03/01/1973,03/01/1975,Harold,Johnson
J000135,rep,14/01/1975,03/01/1977,Harold,Johnson
J000135,rep,04/01/1977,03/01/1979,Harold,Johnson
J000135,rep,15/01/1979,03/01/1981,Harold,Johnson
J000148,rep,03/01/1973,03/01/1975,James,Johnson
J000148,rep,14/01/1975,03/01/1977,James,Johnson
J000148,rep,04/01/1977,03/01/1979,James,Johnson
J000148,rep,15/01/1979,03/01/1981,James,Johnson
K000077,rep,14/01/1975,03/01/1977,Richard,Kelly
K000077,rep,04/01/1977,03/01/1979,Richard,Kelly
K000077,rep,15/01/1979,03/01/1981,Richard,Kelly
L000167,rep,15/01/1979,03/01/1981,Anthony,Leach
L000379,rep,14/01/1975,03/01/1977,James,Lloyd
L000379,rep,04/01/1977,03/01/1979,James,Lloyd
L000379,rep,15/01/1979,03/01/1981,James,Lloyd
M000058,rep,14/01/1975,03/01/1977,Gene,Maguire
M000058,rep,04/01/1977,03/01/1979,Gene,Maguire
M000058,rep,15/01/1979,03/01/1981,Gene,Maguire
M000244,rep,21/01/1971,03/01/1973,Marvin,Mathis
M000244,rep,03/01/1973,03/01/1975,Marvin,Mathis
M000244,rep,14/01/1975,03/01/1977,Marvin,Mathis
M000244,rep,04/01/1977,03/01/1979,Marvin,Mathis
M000244,rep,15/01/1979,03/01/1981,Marvin,Mathis
M000365,rep,21/01/1971,03/01/1973,Mike,McCormack
M000365,rep,03/01/1973,03/01/1975,Mike,McCormack
M000365,rep,14/01/1975,03/01/1977,Mike,McCormack
M000365,rep,04/01/1977,03/01/1979,Mike,McCormack
M000365,rep,15/01/1979,03/01/1981,Mike,McCormack
M000433,rep,04/01/1965,03/01/1967,Robert,McEwen
M000433,rep,10/01/1967,03/01/1969,Robert,McEwen
M000433,rep,03/01/1969,03/01/1971,Robert,McEwen
M000433,rep,21/01/1971,03/01/1973,Robert,McEwen
M000433,rep,03/01/1973,03/01/1975,Robert,McEwen
M000433,rep,14/01/1975,03/01/1977,Robert,McEwen
M000433,rep,04/01/1977,03/01/1979,Robert,McEwen
M000433,rep,15/01/1979,03/01/1981,Robert,McEwen
M000490,rep,21/01/1971,03/01/1973,Koln,McKay
M000490,rep,03/01/1973,03/01/1975,Koln,McKay
M000490,rep,14/01/1975,03/01/1977,Koln,McKay
M000490,rep,04/01/1977,03/01/1979,Koln,McKay
M000490,rep,15/01/1979,03/01/1981,Koln,McKay
M000703,rep,03/01/1969,03/01/1971,Abner,Mikva
M000703,rep,21/01/1971,03/01/1973,Abner,Mikva
M000703,rep,14/01/1975,03/01/1977,Abner,Mikva
M000703,rep,04/01/1977,03/01/1979,Abner,Mikva
M000703,rep,15/01/1979,03/01/1981,Abner,Mikva
M000930,rep,07/01/1959,03/01/1961,William,Moorhead
M000930,rep,03/01/1961,03/01/1963,William,Moorhead
M000930,rep,09/01/1963,03/01/1965,William,Moorhead
M000930,rep,04/01/1965,03/01/1967,William,Moorhead
M000930,rep,10/01/1967,03/01/1969,William,Moorhead
M000930,rep,03/01/1969,03/01/1971,William,Moorhead
M000930,rep,21/01/1971,03/01/1973,William,Moorhead
M000930,rep,03/01/1973,03/01/1975,William,Moorhead
M000930,rep,14/01/1975,03/01/1977,William,Moorhead
M000930,rep,04/01/1977,03/01/1979,William,Moorhead
M000930,rep,15/01/1979,03/01/1981,William,Moorhead
M001098,rep,09/01/1963,03/01/1965,John,Murphy
M001098,rep,04/01/1965,03/01/1967,John,Murphy
M001098,rep,10/01/1967,03/01/1969,John,Murphy
M001098,rep,03/01/1969,03/01/1971,John,Murphy
M001098,rep,21/01/1971,03/01/1973,John,Murphy
M001098,rep,03/01/1973,03/01/1975,John,Murphy
M001098,rep,14/01/1975,03/01/1977,John,Murphy
M001098,rep,04/01/1977,03/01/1979,John,Murphy
M001098,rep,15/01/1979,03/01/1981,John,Murphy
M001101,rep,21/01/1971,03/01/1973,Morgan,Murphy
M001101,rep,03/01/1973,03/01/1975,Morgan,Murphy
M001101,rep,14/01/1975,03/01/1977,Morgan,Murphy
M001101,rep,04/01/1977,03/01/1979,Morgan,Murphy
M001101,rep,15/01/1979,03/01/1981,Morgan,Murphy
M001123,rep,15/01/1979,03/01/1981,Raphael,Musto
M001132,rep,14/01/1975,03/01/1977,Michael,Myers
M001132,rep,04/01/1977,03/01/1979,Michael,Myers
M001132,rep,15/01/1979,03/01/1981,Michael,Myers
N000019,rep,03/01/1961,03/01/1963,Lucien,Nedzi
N000019,rep,09/01/1963,03/01/1965,Lucien,Nedzi
N000019,rep,04/01/1965,03/01/1967,Lucien,Nedzi
N000019,rep,10/01/1967,03/01/1969,Lucien,Nedzi
N000019,rep,03/01/1969,03/01/1971,Lucien,Nedzi
N000019,rep,21/01/1971,03/01/1973,Lucien,Nedzi
N000019,rep,03/01/1973,03/01/1975,Lucien,Nedzi
N000019,rep,14/01/1975,03/01/1977,Lucien,Nedzi
N000019,rep,04/01/1977,03/01/1979,Lucien,Nedzi
N000019,rep,15/01/1979,03/01/1981,Lucien,Nedzi
P000106,rep,09/01/1963,03/01/1965,Edward,Patten
P000106,rep,04/01/1965,03/01/1967,Edward,Patten
P000106,rep,10/01/1967,03/01/1969,Edward,Patten
P000106,rep,03/01/1969,03/01/1971,Edward,Patten
P000106,rep,21/01/1971,03/01/1973,Edward,Patten
P000106,rep,03/01/1973,03/01/1975,Edward,Patten
P000106,rep,14/01/1975,03/01/1977,Edward,Patten
P000106,rep,04/01/1977,03/01/1979,Edward,Patten
P000106,rep,15/01/1979,03/01/1981,Edward,Patten
P000222,sen,10/01/1967,03/01/1973,Charles,Percy
P000222,sen,03/01/1973,03/01/1979,Charles,Percy
P000222,sen,15/01/1979,03/01/1985,Charles,Percy
P000520,rep,03/01/1969,03/01/1971,Lunsford,Preyer
P000520,rep,21/01/1971,03/01/1973,Lunsford,Preyer
P000520,rep,03/01/1973,03/01/1975,Lunsford,Preyer
P000520,rep,14/01/1975,03/01/1977,Lunsford,Preyer
P000520,rep,04/01/1977,03/01/1979,Lunsford,Preyer
P000520,rep,15/01/1979,03/01/1981,Lunsford,Preyer
R000046,rep,09/03/1933,03/01/1935,Jennings,Randolph
R000046,rep,03/01/1935,03/01/1937,Jennings,Randolph
R000046,rep,05/01/1937,03/01/1939,Jennings,Randolph
R000046,rep,03/01/1939,03/01/1941,Jennings,Randolph
R000046,rep,03/01/1941,03/01/1943,Jennings,Randolph
R000046,rep,06/01/1943,03/01/1945,Jennings,Randolph
R000046,rep,03/01/1945,03/01/1947,Jennings,Randolph
R000046,sen,05/11/1958,03/01/1961,Jennings,Randolph
R000046,sen,03/01/1961,03/01/1967,Jennings,Randolph
